time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.05,"(0.05303300858899107, 0.05303300858899107)","(0.02855155507471177, 0.06058477255502303)","(1.0606601717798214, 1.0606601717798214)","(1.0805601643332403, 1.0503959728080328)",0.7853981633974483,True,"{'position': (0.05303300858899107, 0.05303300858899107), 'velocity': (1.0606601717798214, 1.0606601717798214), 'heading': 0.7853981633974483}","(12.0, 12.0)",11,future,observer_triggered_updates,0.0
0.1,"(0.11949540109540178, 0.11915258354074769)","(0.02855155507471177, 0.06058477255502303)","(1.3292478501282141, 1.3223914990351324)","(1.0805601643332403, 1.0503959728080328)",0.7828124664341307,False,"{'position': (0.04879036790187179, 0.04879036790187179), 'velocity': (0.9758073580374358, 0.9758073580374358), 'heading': 0.7853981633974483}","(11.931476267820692, 11.854596545867944)",11,future,observer_triggered_updates,0.0
0.15000000000000002,"(0.1893151395811674, 0.1885438000831957)","(0.02855155507471177, 0.06058477255502303)","(1.3963947697153123, 1.3878243308489604)","(1.0805601643332403, 1.0503959728080328)",0.7823199531390623,False,"{'position': (0.044887138469722046, 0.044887138469722046), 'velocity': (0.897742769394441, 0.897742769394441), 'heading': 0.7853981633974483}","(11.931476267820692, 11.854596545867944)",11,future,observer_triggered_updates,0.0
0.2,"(0.2599742145617718, 0.2587529270233166)","(0.02855155507471177, 0.06058477255502303)","(1.413181499612087, 1.4041825388024174)","(1.0805601643332403, 1.0503959728080328)",0.7822040677521067,False,"{'position': (0.041296167392144284, 0.041296167392144284), 'velocity': (0.8259233478428857, 0.8259233478428857), 'heading': 0.7853981633974483}","(11.931476267820692, 11.854596545867944)",11,future,observer_triggered_updates,0.0
0.25,"(0.3308431236660858, 0.3291665315628557)","(0.30426353965235964, 0.32785594346258695)","(1.4173781820862805, 1.4082720907907815)","(1.4269384241312637, 1.4302357861196637)",0.7821755212115596,True,"{'position': (0.3308431236660858, 0.3291665315628557), 'velocity': (1.4173781820862805, 1.4082720907907815), 'heading': 0.7821755212115596}","(11.931476267820692, 11.854596545867944)",11,future,observer_triggered_updates,0.0
0.3,"(0.4017267511439193, 0.3996692133127623)","(0.30426353965235964, 0.32785594346258695)","(1.4176725495566702, 1.410053634998132)","(1.4269384241312637, 1.4302357861196637)",0.7827038091266825,False,"{'position': (0.30437567377279895, 0.30283320903782723), 'velocity': (1.3039879275193782, 1.2956103235275191), 'heading': 0.7821755212115596}","(11.269767504834334, 11.21314573568979)",11,future,observer_triggered_updates,0.0
0.35,"(0.4726140582151327, 0.4701941643652608)","(0.30426353965235964, 0.32785594346258695)","(1.4177461414242676, 1.4104990210499697)","(1.4269384241312637, 1.4302357861196637)",0.782835760176846,False,"{'position': (0.280025619870975, 0.2786065523148011), 'velocity': (1.199668893317828, 1.1919614976453177), 'heading': 0.7821755212115596}","(11.269767504834334, 11.21314573568979)",11,future,observer_triggered_updates,0.0
0.39999999999999997,"(0.543502285184691, 0.5407246827434072)","(0.30426353965235964, 0.32785594346258695)","(1.4177645393911669, 1.4106103675629291)","(1.4269384241312637, 1.4302357861196637)",0.7828687403873574,False,"{'position': (0.257623570281297, 0.256318028129617), 'velocity': (1.1036953818524018, 1.0966045778336924), 'heading': 0.7821755212115596}","(11.269767504834334, 11.21314573568979)",11,future,observer_triggered_updates,0.0
0.44999999999999996,"(0.6143907421288356, 0.6112565929529656)","(0.5900732501385954, 0.5853993039360287)","(1.4177691388828917, 1.410638204191169)","(1.431887696934818, 1.4201199184569762)",0.7828769849680772,True,"{'position': (0.6143907421288356, 0.6112565929529656), 'velocity': (1.4177691388828917, 1.410638204191169), 'heading': 0.7828769849680772}","(11.269767504834334, 11.21314573568979)",11,future,observer_triggered_updates,0.0
0.49999999999999994,"(0.6851177683742535, 0.6819506607964311)","(0.5900732501385954, 0.5853993039360287)","(1.4145405249083582, 1.4138813568693078)","(1.431887696934818, 1.4201199184569762)",0.7851651118744901,False,"{'position': (0.5652394827585288, 0.5623560655167285), 'velocity': (1.3043476077722604, 1.2977871478558756), 'heading': 0.7828769849680772}","(10.58382419966737, 10.595041670553531)",11,future,observer_triggered_updates,0.0
0.5499999999999999,"(0.7558044369449898, 0.7526852680483732)","(0.5900732501385954, 0.5853993039360287)","(1.4137333714147249, 1.4146921450388423)","(1.431887696934818, 1.4201199184569762)",0.7857371412428316,False,"{'position': (0.5200203241378465, 0.5173675802753902), 'velocity': (1.1999997991504796, 1.1939641760274056), 'heading': 0.7828769849680772}","(10.58382419966737, 10.595041670553531)",11,future,observer_triggered_updates,0.0
0.6,"(0.8264810160970556, 0.8234300101524346)","(0.5900732501385954, 0.5853993039360287)","(1.4135315830413164, 1.414894842081226)","(1.431887696934818, 1.4201199184569762)",0.7858801483351631,False,"{'position': (0.4784186982068188, 0.475978173853359), 'velocity': (1.1039998152184414, 1.0984470419452133), 'heading': 0.7828769849680772}","(10.58382419966737, 10.595041670553531)",11,future,observer_triggered_updates,0.0
0.65,"(0.8971550728944538, 0.8941772859695256)","(0.9278307874680829, 0.9138264641145237)","(1.4134811359479644, 1.414945516341822)","(1.4114455060058144, 1.4094607839041142)",0.785915900091037,True,"{'position': (0.8971550728944538, 0.8941772859695256), 'velocity': (1.4134811359479644, 1.414945516341822), 'heading': 0.785915900091037}","(10.58382419966737, 10.595041670553531)",11,future,observer_triggered_updates,0.0
0.7000000000000001,"(0.9677654830920476, 0.9649880698371132)","(0.9278307874680829, 0.9138264641145237)","(1.4122082039518737, 1.4162156773517516)","(1.4114455060058144, 1.4094607839041142)",0.786815019882335,False,"{'position': (0.8253826670628975, 0.8226431030919636), 'velocity': (1.3004026450721273, 1.3017498750344765), 'heading': 0.785915900091037}","(9.7732061100766, 9.806816486125143)",11,future,observer_triggered_updates,0.0
0.7500000000000001,"(1.0383599816396902, 1.0358147307173249)","(0.9278307874680829, 0.9138264641145237)","(1.411889970952851, 1.416533217604234)","(1.4114455060058144, 1.4094607839041142)",0.787039799804274,False,"{'position': (0.7593520536978657, 0.7568316548446066), 'velocity': (1.1963704334663572, 1.1976098850317185), 'heading': 0.785915900091037}","(9.7732061100766, 9.806816486125143)",11,future,observer_triggered_updates,0.0
0.8000000000000002,"(1.108950502274845, 1.1066453608506925)","(0.9278307874680829, 0.9138264641145237)","(1.4118104127030953, 1.4166126026673544)","(1.4114455060058144, 1.4094607839041142)",0.7870959947769298,False,"{'position': (0.6986038894020365, 0.6962851224570381), 'velocity': (1.1006607987890487, 1.1018010942291812), 'heading': 0.785915900091037}","(9.7732061100766, 9.806816486125143)",11,future,observer_triggered_updates,0.0
0.8500000000000002,"(1.1795400284318778, 1.1774769832973493)","(1.2309505894515247, 1.1717009441840431)","(1.4117905231406565, 1.4166324489331346)","(1.3960918155726252, 1.393865581603071)",0.7871100435195074,True,"{'position': (1.1795400284318778, 1.1774769832973493), 'velocity': (1.4117905231406565, 1.4166324489331346), 'heading': 0.7871100435195074}","(9.7732061100766, 9.806816486125143)",11,future,observer_triggered_updates,0.0
