name,catalog,written_at,event_count,hemisphere_imbalance,preferred_axis_score,energy_time_r,cluster_score,hemi_percentile,axis_percentile,et_r_percentile,clust_percentile,signal_tier,max_percentile
stage7_synth_baseline,synthetic_isotropic,2026-04-21T06:42:29.563890Z,300,0.006666666666666667,0.05055370111731853,-0.051854222207814465,0.9955555555555555,0.06,0.64,0.62,0.44,no_anomaly_detected,0.64
