time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.05,"(0.10500535700620231, 0.05833630944789017)","(0.09351601354499778, 0.051911245581737174)","(1.1667261889578033, 1.1667261889578033)","(1.211050629448098, 1.1568919039642727)",0.7853981633974483,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(6.0, 6.0)",101,proportional,anisotropic_preferred_axis,0.0
0.1,"(0.235892882407998, 0.1314610726403998)","(0.20700278259643703, 0.13751235760462163)","(1.45430583779773, 1.462495263850193)","(1.4574361913764877, 1.4763051013384805)",0.7882058298265264,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.906483986455002, 5.948088754418263)",101,proportional,anisotropic_preferred_axis,0.0
0.15000000000000002,"(0.3729922199263227, 0.2084253331254269)","(0.36563096303659315, 0.23824202458518323)","(1.5233259724258295, 1.539285209700542)","(1.5357964392037817, 1.5910518318209113)",0.7906091065676399,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.792997217403563, 5.8624876423953785)",101,proportional,anisotropic_preferred_axis,0.0
0.2,"(0.5110921470477089, 0.2866511214131387)","(0.5229404631282526, 0.2922588738668566)","(1.5344436346820687, 1.5645157657542355)","(1.563520663258825, 1.5826786785384133)",0.7951018036554317,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.634369036963407, 5.761757975414817)",101,proportional,anisotropic_preferred_axis,0.0
0.25,"(0.6484349309715742, 0.3657343794441263)","(0.6333332389798723, 0.3825386890559729)","(1.5260309324873926, 1.5816651606197516)","(1.5129334661756366, 1.6069649581150562)",0.8032983326242423,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.477059536871748, 5.707741126133143)",101,proportional,anisotropic_preferred_axis,0.0
0.3,"(0.785351719101584, 0.4451579171662047)","(0.7741004843882804, 0.4529190563270522)","(1.521297645888997, 1.588470754441567)","(1.5058751387381397, 1.5957098120213005)",0.8069954836515024,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.366666761020127, 5.6174613109440275)",101,proportional,anisotropic_preferred_axis,0.0
0.35,"(0.9214104388757621, 0.5250626456512499)","(0.9499872541481786, 0.5489461439655724)","(1.511763553046424, 1.5980945697009041)","(1.4991978596700395, 1.5713269685774567)",0.813151471340518,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.22589951561172, 5.547080943672948)",101,proportional,anisotropic_preferred_axis,0.0
0.39999999999999997,"(1.0563466964660424, 0.6055589120964131)","(1.0711634124338956, 0.5920676420041902)","(1.499291751003114, 1.6099253289032633)","(1.4840680377961606, 1.6243518065808498)",0.8209656130247794,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(5.050012745851822, 5.451053856034427)",101,proportional,anisotropic_preferred_axis,0.0
0.44999999999999996,"(1.190111870549333, 0.6866576422757433)","(1.1655629821789268, 0.7034417098450937)","(1.486279712036563, 1.6219746035866052)","(1.5086004988918436, 1.6228893205578134)",0.8290267634060221,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(4.928836587566105, 5.40793235799581)",101,proportional,anisotropic_preferred_axis,0.0
0.49999999999999994,"(1.3236646475544418, 0.7678662621164306)","(1.305694932470444, 0.7638396466211762)","(1.48391974450121, 1.624172396813745)","(1.5148588661971627, 1.6284500446386359)",0.830492570148764,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(4.834437017821073, 5.296558290154906)",101,proportional,anisotropic_preferred_axis,0.0
