time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.05,"(2.4264521071425592e-08, 0.08249999999999891)","(-0.011489319196683459, 0.0760749361338459)","(2.6960578968250655e-07, 1.6499999999999782)","(0.04432471009608432, 1.6401657150064475)",1.5707961633974483,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(2.221823502661646e-06, 13.597663402217128)",101,pid,anisotropic_preferred_axis,0.785398
0.1,"(0.00027068367437542505, 0.18562486297550684)","(-0.028619416137185525, 0.19167614793972867)","(0.0030073267761594846, 2.0624972595101587)","(0.006137680354917206, 2.0763070969984465)",1.5693382280599537,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.01841330471304138, 10.102853970802853)",101,pid,anisotropic_preferred_axis,0.785398
0.15000000000000002,"(0.0009535114935346223, 0.29390537084976337)","(-0.006407745396194919, 0.3237220623095197)","(0.007586975768435525, 2.1656101574851307)","(0.020057442546387867, 2.2173767796055)",1.5672929516826875,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.041297284145697576, 9.969056019432726)",101,pid,anisotropic_preferred_axis,0.785398
0.2,"(0.001107933056768595, 0.40347549732222954)","(0.012956249137312284, 0.40908324977594746)","(0.0017157951470441412, 2.1914025294493236)","(0.0307928237238004, 2.2095654422335014)",1.5700133602821855,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.0010774049864144212, 9.824426939443237)",101,pid,anisotropic_preferred_axis,0.785398
0.25,"(0.0007934643339611252, 0.5133677957538405)","(-0.014308227657740844, 0.5301721053656872)","(-0.0034940969200829976, 2.1978459686322194)","(-0.01659156323183895, 2.2231457661275242)",1.5723861078925192,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.02320751510028967, 9.760857900556022)",101,pid,anisotropic_preferred_axis,0.785398
0.3,"(0.0011500591924021796, 0.6233405160596002)","(-0.01010117552090141, 0.6311016552204477)","(0.003962165093789494, 2.199454406115192)","(-0.011460342057067918, 2.206693463694925)",1.5689948978601402,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.028197019620525877, 9.621147979771195)",101,pid,anisotropic_preferred_axis,0.785398
0.35,"(0.001404189621574164, 0.7333336452213851)","(0.029981004893990647, 0.7572171435357076)","(0.002823671435244271, 2.1998625832356993)","(-0.009742021941140166, 2.173094982112252)",1.5695127603094008,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.010585201888547096, 9.527731691537015)",101,pid,anisotropic_preferred_axis,0.785398
0.39999999999999997,"(0.0006459628772535556, 0.8433306643363698)","(0.015462678845106716, 0.8298393942441469)","(-0.008424741603562314, 2.199940382299694)","(-0.023648454810515716, 2.2143668599772806)",1.5746258398525605,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.0519384149665961, 9.385638890751261)",101,pid,anisotropic_preferred_axis,0.785398
0.44999999999999996,"(0.00025422700578750474, 0.9533298426533839)","(-0.024294661364618685, 0.9701139102227343)","(-0.004352620794067232, 2.1999835663402827)","(0.01796816606121327, 2.200898283311491)",1.5727748029896316,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.01271487435335443, 9.33902808989385)",101,pid,anisotropic_preferred_axis,0.785398
0.49999999999999994,"(0.0008880572409806512, 1.0633286355826195)","(-0.01708165784301696, 1.059302020087365)","(0.007042558168812737, 2.1999758585847125)","(0.03798167986476537, 2.204253506409603)",1.5675951397978305,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.045150279682247496, 9.162425683271525)",101,pid,anisotropic_preferred_axis,0.785398
0.5499999999999999,"(0.0013363368995181505, 1.1733281766938481)","(0.027075524803275783, 1.1748572711651872)","(0.004980885094861104, 2.199990822224574)","(0.008008279030122382, 2.2043486208643)",1.568532282538875,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.017749245574585428, 9.094399462264926)",101,pid,anisotropic_preferred_axis,0.785398
0.6,"(0.0006186530777041876, 1.283326774099158)","(0.0037236858570124398, 1.2900169427090638)","(-0.00797426468682181, 2.1999719481061972)","(0.00977359720595061, 2.2246462992789713)",1.5744210229054862,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.05008473059666715, 8.963462364743949)",101,pid,anisotropic_preferred_axis,0.785398
0.65,"(0.0005220472896362886, 1.3933264106215433)","(-0.0020615582772005106, 1.3745157030343513)","(-0.0010733976451988774, 2.199992730447706)","(-0.01414407236338062, 2.1814226607848197)",1.5712842363889452,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.004931779027412081, 8.843417151783697)",101,pid,anisotropic_preferred_axis,0.785398
0.7000000000000001,"(0.0005800441319792284, 1.5033263071289784)","(-0.04027557652465855, 1.5037237694802243)","(0.0006444093593659978, 2.1999979301487027)","(-0.014532566091930484, 2.237438252078403)",1.5705034131825222,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.0048525914255237775, 8.772059918058797)",101,pid,anisotropic_preferred_axis,0.785398
0.7500000000000001,"(0.001693739306373565, 1.6133240211579754)","(-0.009281760402323654, 1.5850437419870615)","(0.01237439082660374, 2.1999542805799397)","(0.020749750497282386, 2.2002674189993456)",1.5651715461189588,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.06378161537526643, 8.616580409887414)",101,pid,anisotropic_preferred_axis,0.785398
0.8000000000000002,"(0.0019535751789472476, 1.7233234490189269)","(0.020006259786105395, 1.7270020370261447)","(0.002887065250818697, 2.199988557219029)","(0.041409342203058905, 2.1864192698284945)",1.5694840183358267,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.0010708898522635117, 8.55540227453545)",101,pid,anisotropic_preferred_axis,0.785398
0.8500000000000002,"(0.0013877868279316273, 1.8333225617941629)","(0.006702979771670575, 1.8247791032680072)","(-0.00628653723350689, 2.19998225550472)","(-0.01576568070863769, 2.166791612660042)",1.5736538589894775,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.035584207888097984, 8.377692689818684)",101,pid,anisotropic_preferred_axis,0.785398
0.9000000000000002,"(0.001199782801990467, 1.943322335933448)","(0.014097660764078283, 1.910296290556945)","(-0.002088933621568449, 2.1999954827856993)","(0.0058945695173229645, 2.209684966338028)",1.5717458437416958,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.0026005057728765166, 8.294683957524763)",101,pid,anisotropic_preferred_axis,0.785398
0.9500000000000003,"(0.0007950019286398369, 2.0533220400245376)","(0.009447274475215893, 2.0217415307844386)","(-0.004497565259451445, 2.1999940818217936)","(0.012474230610148324, 2.1863882502802863)",1.5728406772915415,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.01978854805222966, 8.213404747068411)",101,pid,anisotropic_preferred_axis,0.785398
1.0000000000000002,"(0.0005209124381476537, 2.1633219101317853)","(0.00894647770647075, 2.1563134465930074)","(-0.0030454387832464804, 2.1999974021449558)","(0.03700833258855514, 2.1889380159694434)",1.5721806179013273,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.009413672313091481, 8.08545808722863)",101,pid,anisotropic_preferred_axis,0.785398
1.0500000000000003,"(0.0002558722020497222, 2.2733218054190023)","(-0.003654815362822205, 2.279698375933675)","(-0.002944891512199238, 2.1999979057443357)","(-0.032110139209520994, 2.1908171112987684)",1.572134914320643,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.010494914726727074, 7.9305435378450335)",101,pid,anisotropic_preferred_axis,0.785398
1.1000000000000003,"(0.00036996289449964145, 2.383321718398297)","(-0.003688607478740731, 2.3888803003347765)","(0.001267674360554658, 2.1999982595858953)","(-0.0054172900836152015, 2.2367053641761054)",1.5702201107843923,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.009475975981233963, 7.802470374719154)",101,pid,anisotropic_preferred_axis,0.785398
1.1500000000000004,"(0.0004853331915300479, 2.4933216825344218)","(0.040122609392186814, 2.5186965653922373)","(0.0012818921892267386, 2.199999282722496)","(0.001280343672151044, 2.213525749215146)",1.5702136484030351,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.004498751123866586, 7.692374270098418)",101,pid,anisotropic_preferred_axis,0.785398
1.2000000000000004,"(-0.0007794314867789321, 2.6033185432813752)","(0.042117410164462195, 2.6398128718777167)","(-0.014052940870099775, 2.1999372149390726)","(0.00020228688773420156, 2.1897232434698433)",1.5771841226082144,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.06571301577328205, 7.543257477789037)",101,pid,anisotropic_preferred_axis,0.785398
1.2500000000000004,"(-0.002126555858953306, 2.713315770372202)","(0.02188626740554244, 2.7297730781759064)","(-0.014968048579715265, 2.199944541816534)","(-0.012592960640524843, 2.197917952712165)",1.577600051768024,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.051485500319779484, 7.416011564691155)",101,pid,anisotropic_preferred_axis,0.785398
1.3000000000000005,"(-0.0028352981783897066, 2.8233148183432424)","(-0.029268848175649845, 2.794063854408569)","(-0.00787491466040445, 2.1999809594208024)","(-0.03297249378419951, 2.206623680618021)",1.5743758491507356,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.018372463798928273, 7.3349105279484)",101,pid,anisotropic_preferred_axis,0.785398
1.3500000000000005,"(-0.0018816472559789181, 2.9333121882489572)","(0.00305582775700903, 2.919397532344644)","(0.010596121360119871, 2.199947398114295)","(0.006318045067232742, 2.229028433083962)",1.565979830077503,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.05545643961403392, 7.282257412294991)",101,pid,anisotropic_preferred_axis,0.785398
1.4000000000000006,"(-0.0019921572857847063, 3.0433113029901433)","(-0.025427615737496235, 3.0353143439922428)","(-0.0012278892200643108, 2.199982294823719)","(-0.025001405104598695, 2.2405555601025426)",1.5713544626923768,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.016732724213906407, 7.121354547695071)",101,pid,anisotropic_preferred_axis,0.785398
1.4500000000000006,"(-0.0011322724944313853, 3.1533096082651997)","(-0.008289575138331446, 3.182593373492848)","(0.009554275459481343, 2.1999661055011277)","(0.025482607816907903, 2.1874756390829218)",1.5664534347072852,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.041834228255892614, 6.999646037808959)",101,pid,anisotropic_preferred_axis,0.785398
1.5000000000000007,"(-0.0008511273771961519, 3.2633091763928155)","(0.012447494617998624, 3.268034024829744)","(0.0031238346359470366, 2.199991362552318)","(0.013480468555983085, 2.204573238863022)",1.5693763973398565,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.0030407133034559917, 6.823623035268892)",101,pid,anisotropic_preferred_axis,0.785398
1.5500000000000007,"(-0.0012930836564425093, 3.3733085776031344)","(0.012023001940304652, 3.385883478773993)","(-0.004910625324959524, 2.1999880242063803)","(-0.019815048245203495, 2.2158729505903825)",1.5730284376589065,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.023314497337367887, 6.758872723303623)",101,pid,anisotropic_preferred_axis,0.785398
1.6000000000000008,"(-0.0017260666927344896, 3.483308233363101)","(-0.01701038379780609, 3.4574290126127205)","(-0.004810922625466449, 2.19999311519933)","(-0.012125256936583801, 2.182415041859916)",1.572983113164163,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.014370535189192957, 6.617238352266245)",101,pid,anisotropic_preferred_axis,0.785398
1.6500000000000008,"(-0.0011112083583519035, 3.5933071692211067)","(-0.014264663282261957, 3.5717329454226956)","(0.0068317592709176206, 2.1999787171601204)","(0.024316660999360123, 2.218026591064099)",1.5676909616123171,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.03195561434638446, 6.562474910606044)",101,pid,anisotropic_preferred_axis,0.785398
1.7000000000000008,"(-0.0005877819493868459, 3.70330664750464)","(-0.013088378645272503, 3.7306032706429937)","(0.005815848988500639, 2.1999895656706654)","(0.004398095182387536, 2.185214578584351)",1.568152752692884,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.015984772350658524, 6.420490702717615)",101,pid,anisotropic_preferred_axis,0.785398
1.7500000000000009,"(-9.345554246017996e-05, 3.8133062699552527)","(-0.020320772504154, 3.82204050681343)","(0.00549251563251851, 2.1999924490122504)","(0.003822309383195031, 2.2054960532873085)",1.5682997253982285,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.015233729550489544, 6.2239064507481165)",101,pid,anisotropic_preferred_axis,0.785398
1.800000000000001,"(0.0006896620203767961, 3.923305361894451)","(0.06050236808295266, 3.942579503656067)","(0.008701306253744177, 2.1999818387839616)","(0.007342355272845756, 2.1785286192361344)",1.566841175562215,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.02732687897693942, 6.152813105132101)",101,pid,anisotropic_preferred_axis,0.785398
1.850000000000001,"(-0.0017103515480174465, 4.033292529836451)","(-0.009626616787710767, 4.0195815509488755)","(-0.026666817426602693, 2.1997433588399957)","(-0.03876157500239869, 2.1521647524811)",1.582918427820238,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.10503435596000789, 6.007882359328512)",101,pid,anisotropic_preferred_axis,0.785398
1.900000000000001,"(-0.0013229178707883475, 4.1432874979485055)","(0.0019292199058668314, 4.121150366359742)","(0.0043048186358788775, 2.1998993622410956)","(0.04925060316177242, 2.1952402766136503)",1.568839504035111,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.03952534607604882, 5.944058931955296)",101,pid,anisotropic_preferred_axis,0.785398
1.950000000000001,"(-0.001405087961742362, 4.253286180022873)","(0.017835576399523184, 4.260659861977787)","(-0.000913001010600161, 2.1999736414873547)","(-0.01620229795642661, 2.204722237943521)",1.571211332202674,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.007020406165522056, 5.82325997373473)",101,pid,anisotropic_preferred_axis,0.785398
2.000000000000001,"(-0.002158573857884184, 4.363284845660694)","(-0.01043962765647538, 4.355848608641461)","(-0.008372065512686907, 2.1999733127564136)","(-0.009080587841249163, 2.1604854491763166)",1.5746018389115977,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.027892827352756673, 5.651233860690857)",101,pid,anisotropic_preferred_axis,0.785398
2.0500000000000007,"(-0.0017135674635478369, 4.473283761659845)","(0.026715654054867866, 4.484867800449004)","(0.004944515492626077, 2.199978319983019)","(0.0020857472914981544, 2.2283563483701463)",1.5685488013887667,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.023736144269628064, 5.56505924619019)",101,pid,anisotropic_preferred_axis,0.785398
2.1000000000000005,"(-0.002895613171317234, 4.583280361872427)","(-0.02269449251151401, 4.532144402837225)","(-0.01313384119743774, 2.199932004251648)","(-0.007720803285481788, 2.1825580428742755)",1.5767663682032431,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.047089173759874405, 5.406705071898063)",101,pid,anisotropic_preferred_axis,0.785398
2.1500000000000004,"(-0.0019000302111827347, 4.69327639378824)","(-0.0033101528511327886, 4.682095043867771)","(0.011062032890383324, 2.199920638316255)","(0.006354075077831448, 2.179679789094072)",1.56576799101489,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.04688591312833598, 5.392553027228431)",101,pid,anisotropic_preferred_axis,0.785398
2.2,"(-0.0017624814125815702, 4.803275378575755)","(-0.0031685084055547647, 4.817972459655631)","(0.0015283199844573834, 2.199979695750291)","(0.00892271199696012, 2.234886356848793)",1.5701016295931216,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.0038848101065155744, 5.181050608360771)",101,pid,anisotropic_preferred_axis,0.785398
2.25,"(-0.0016203891690407012, 4.9132751030734605)","(0.010351885125324197, 4.921532831479149)","(0.0015788027060096555, 2.1999944899541086)","(0.005740242985019361, 2.2109632996866146)",1.5700786875270767,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.003650219381909273, 5.0327952717988715)",101,pid,anisotropic_preferred_axis,0.785398
2.3,"(-0.0021255567939659466, 5.0232744873453115)","(-0.0054609352156341825, 4.996874330997143)","(-0.005612973610280504, 2.1999876854370255)","(-0.027520204292590167, 2.1630539537631486)",1.573347687181287,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.017951628735895855, 4.930359014553285)",101,pid,anisotropic_preferred_axis,0.785398
2.3499999999999996,"(-0.001861630915160996, 5.133274048583154)","(-0.007129278165540204, 5.135032130309133)","(0.0029325097644994523, 2.1999912247568396)","(0.011910574649224653, 2.22237087281139)",1.5694633632836428,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.012770697026211532, 4.859957781662006)",101,pid,anisotropic_preferred_axis,0.785398
2.3999999999999995,"(-0.0015057010002585205, 5.243273781634513)","(-0.011192593714374732, 5.199545121250701)","(0.003954776832249727, 2.1999946610271826)","(-0.010354021177785926, 2.1989861992481416)",1.5689986985358846,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.009132744271274978, 4.677417525679841)",101,pid,anisotropic_preferred_axis,0.785398
2.4499999999999993,"(-0.0009365854294711057, 5.353273283680764)","(-0.03996460609170942, 5.3275774237809985)","(0.006323506342082386, 2.1999900409250124)","(-0.01671546547500597, 2.2400997669049447)",1.5679220006343098,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.014994696919917063, 4.637674200530599)",101,pid,anisotropic_preferred_axis,0.785398
2.499999999999999,"(0.0011838847849336884, 5.463265838925725)","(0.02276866094338681, 5.448359736611184)","(0.023560780160053266, 2.199851104899233)","(0.013128387333560636, 2.2011013732016673)",1.5600865658926446,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.05950450548553133, 4.466521972734893)",101,pid,anisotropic_preferred_axis,0.785398
2.549999999999999,"(-8.32758412228332e-05, 5.573257935224518)","(0.004360569195777808, 5.576957109158115)","(-0.014079562512850238, 2.199841925975868)","(-0.03824242816494364, 2.1794965296080036)",1.577196500417685,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.05243444490773166, 4.3320754973127835)",101,pid,anisotropic_preferred_axis,0.785398
2.5999999999999988,"(-0.00032546236067185945, 5.68325594888825)","(0.02681751744323305, 5.682125383464316)","(-0.0026909613272114025, 2.1999602732746246)","(0.017605017450977666, 2.199166968229944)",1.5720195125123135,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.0021009107456751, 4.18190343703247)",101,pid,anisotropic_preferred_axis,0.785398
