time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.5,"(0.26384898388985806, -0.015927517931579815)","(0.26384898388985806, -0.015927517931579815)","(0.5276979677797161, -0.03185503586315963)","(0.5276979677797161, -0.03185503586315963)",-0.060292872656905666,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.7035972903729548, -0.04247338115087951)",43,random_walk,continuous_baseline,0.0
1.0,"(0.3557116089394724, 0.7150596446833537)","(0.3557116089394724, 0.7150596446833537)","(0.18372525009922866, 1.4619743252298671)","(0.18372525009922866, 1.4619743252298671)",1.445782410462688,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.06906767753906617, 1.9599174455942094)",43,random_walk,continuous_baseline,0.0
1.5,"(-0.11026752755454294, 0.387567492844288)","(-0.11026752755454294, 0.387567492844288)","(-0.9319582729880307, -0.6549843036781314)","(-0.9319582729880307, -0.6549843036781314)",-2.5289870713712492,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3038527806837839, -1.3606371799807975)",43,random_walk,continuous_baseline,0.0
2.0,"(0.18942643739683263, -0.23873618692927973)","(0.18942643739683263, -0.23873618692927973)","(0.5993879299027511, -1.2526073595471354)","(0.5993879299027511, -1.2526073595471354)",-1.1244862363078376,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.1098366641996784, -1.4518150448368035)",43,random_walk,continuous_baseline,0.0
2.5,"(0.22476745225012076, -0.25897998775488557)","(0.22476745225012076, -0.25897998775488557)","(0.07068202970657628, -0.04048760165121168)","(0.07068202970657628, -0.04048760165121168)",-0.5201893102353409,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.10555327035881534, 0.36355231764742957)",43,random_walk,continuous_baseline,0.0
3.0,"(0.5868899011568245, -0.19908437570047727)","(0.5868899011568245, -0.19908437570047727)","(0.7242448978134075, 0.1197912241088166)","(0.7242448978134075, 0.1197912241088166)",0.1639174949906427,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.9420991871823512, 0.17321749936215936)",43,random_walk,continuous_baseline,0.0
3.5,"(0.3979044464285313, -0.6243517130533415)","(0.3979044464285313, -0.6243517130533415)","(-0.37797090945658646, -0.8505346747057284)","(-0.37797090945658646, -0.8505346747057284)",-1.9889769641074635,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.7453761785465844, -1.1739766409772434)",43,random_walk,continuous_baseline,0.0
4.0,"(-0.05518874893599929, -1.1142955974326108)","(-0.05518874893599929, -1.1142955974326108)","(-0.9061863907290612, -0.9798877687585383)","(-0.9061863907290612, -0.9798877687585383)",-2.3171377550943464,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.082258217819886, -1.0230054667761417)",43,random_walk,continuous_baseline,0.0
4.5,"(0.36684324351859965, -1.6079259816347709)","(0.36684324351859965, -1.6079259816347709)","(0.8440639849091979, -0.9872607684043201)","(0.8440639849091979, -0.9872607684043201)",-0.8634323881820901,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.4274807767886175, -0.989718434952914)",43,random_walk,continuous_baseline,0.0
5.0,"(1.0495034842027826, -2.2102858601684456)","(1.0495034842027826, -2.2102858601684456)","(1.365320481368366, -1.2047197570673491)","(1.365320481368366, -1.2047197570673491)",-0.7229897370423966,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.9354222844171423, -1.6061185460559448)",43,random_walk,continuous_baseline,0.0
5.5,"(0.8471633927790434, -2.809978705064968)","(0.8471633927790434, -2.809978705064968)","(-0.4046801828474785, -1.1993856897930444)","(-0.4046801828474785, -1.1993856897930444)",-1.8962079826427443,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.9946804042527599, -1.1976076673682763)",43,random_walk,continuous_baseline,0.0
6.0,"(0.19042981508960843, -2.700928261628721)","(0.19042981508960843, -2.700928261628721)","(-1.31346715537887, 0.21810088687249374)","(-1.31346715537887, 0.21810088687249374)",2.977044283780795,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.6163961462226673, 0.6905964124276731)",43,random_walk,continuous_baseline,0.0
6.5,"(-0.04436241211564995, -3.3102464448964426)","(-0.04436241211564995, -3.3102464448964426)","(-0.46958445441051677, -1.2186363665354427)","(-0.46958445441051677, -1.2186363665354427)",-1.9385977554870266,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.18829022075439905, -1.697548784338088)",43,random_walk,continuous_baseline,0.0
7.0,"(0.031847320054674416, -3.846557202868345)","(0.031847320054674416, -3.846557202868345)","(0.15241946434064874, -1.0726215159438048)","(0.15241946434064874, -1.0726215159438048)",-1.4296413992170207,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.35975410392437057, -1.0239498990799256)",43,random_walk,continuous_baseline,0.0
7.5,"(0.670722537776602, -4.084626754395668)","(0.670722537776602, -4.084626754395668)","(1.2777504354438551, -0.47613910305464524)","(1.2777504354438551, -0.47613910305464524)",-0.3566987753764973,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.6528607591449238, -0.27731163209159204)",43,random_walk,continuous_baseline,0.0
8.0,"(1.1452346260129784, -3.55762667674694)","(1.1452346260129784, -3.55762667674694)","(0.949024176472753, 1.0540001552974547)","(0.949024176472753, 1.0540001552974547)",0.8377589977518795,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.839448756815719, 1.5640465747481547)",43,random_walk,continuous_baseline,0.0
8.5,"(0.7570736081012837, -3.8111698848008886)","(0.7570736081012837, -3.8111698848008886)","(-0.7763220358233897, -0.507086416107897)","(-0.7763220358233897, -0.507086416107897)",-2.5629776052537228,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3514374399221039, -1.0274486065763475)",43,random_walk,continuous_baseline,0.0
9.0,"(0.8785882669252401, -4.072982753628418)","(0.8785882669252401, -4.072982753628418)","(0.24302931764791277, -0.5236257376550593)","(0.24302931764791277, -0.5236257376550593)",-1.136255942076754,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.5828131021383469, -0.5291388448374468)",43,random_walk,continuous_baseline,0.0
9.5,"(0.5079475370589306, -4.703261400330283)","(0.5079475370589306, -4.703261400330283)","(-0.741281459732619, -1.2605572934037297)","(-0.741281459732619, -1.2605572934037297)",-2.1023890550113857,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.0693850521927963, -1.5062011453199529)",43,random_walk,continuous_baseline,0.0
10.0,"(1.100316815999659, -4.555487588186484)","(1.100316815999659, -4.555487588186484)","(1.1847385578814569, 0.2955476242875984)","(1.1847385578814569, 0.2955476242875984)",0.2444725434378719,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.9959294308228062, 0.8896610441447579)",43,random_walk,continuous_baseline,0.0
10.5,"(0.7039878599275428, -4.960396145066021)","(0.7039878599275428, -4.960396145066021)","(-0.7926579121442325, -0.8098171137590744)","(-0.7926579121442325, -0.8098171137590744)",-2.345486962425361,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.4517900688194625, -1.1782720264412987)",43,random_walk,continuous_baseline,0.0
11.0,"(0.7948743258877741, -5.787041415756963)","(0.7948743258877741, -5.787041415756963)","(0.18177293192046257, -1.6532905413818852)","(0.18177293192046257, -1.6532905413818852)",-1.46129000530365,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.5065832132753609, -1.9344483505894887)",43,random_walk,continuous_baseline,0.0
11.5,"(0.1348797164443023, -6.278669223922957)","(0.1348797164443023, -6.278669223922957)","(-1.3199892188869435, -0.9832556163319873)","(-1.3199892188869435, -0.9832556163319873)",-2.5013656638255113,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.820576602489412, -0.7599106413153547)",43,random_walk,continuous_baseline,0.0
12.0,"(0.6045516948822635, -6.001959871990986)","(0.6045516948822635, -6.001959871990986)","(0.9393439568759223, 0.553418703863942)","(0.9393439568759223, 0.553418703863942)",0.5324066869504888,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.8357742966930637, 1.1558835461641324)",43,random_walk,continuous_baseline,0.0
12.5,"(0.43168743411223354, -5.5153557573361915)","(0.43168743411223354, -5.5153557573361915)","(-0.3457285215400598, 0.9732082293095895)","(-0.3457285215400598, 0.9732082293095895)",1.9121371511006842,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.7740860143453872, 1.1131380711248053)",43,random_walk,continuous_baseline,0.0
13.0,"(0.9495379793999534, -5.140414940529322)","(0.9495379793999534, -5.140414940529322)","(1.0357010905754398, 0.7498816336137399)","(1.0357010905754398, 0.7498816336137399)",0.6266739774205637,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.4961776279472727, 0.6754394350484567)",43,random_walk,continuous_baseline,0.0
13.5,"(1.3926550173913594, -4.55176568034008)","(1.3926550173913594, -4.55176568034008)","(0.886234075982812, 1.1772985203784838)","(0.886234075982812, 1.1772985203784838)",0.9255252787095062,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.8364117377852693, 1.3197708159667316)",43,random_walk,continuous_baseline,0.0
14.0,"(2.054185778978181, -3.8955132132108976)","(2.054185778978181, -3.8955132132108976)","(1.323061523173643, 1.3125049342583646)","(1.323061523173643, 1.3125049342583646)",0.7813927502798413,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.935097300490415, 1.788717734338095)",43,random_walk,continuous_baseline,0.0
14.5,"(2.5317842675073683, -4.413374795641424)","(2.5317842675073683, -4.413374795641424)","(0.955196977058375, -1.035723164861052)","(0.955196977058375, -1.035723164861052)",-0.8258228480617567,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.8987670928635341, -1.963038011302939)",43,random_walk,continuous_baseline,0.0
15.0,"(3.362700854080782, -4.305682839871329)","(3.362700854080782, -4.305682839871329)","(1.6618331731468272, 0.2153839115401906)","(1.6618331731468272, 0.2153839115401906)",0.12888774631050548,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.929810404564742, 0.6432295322251997)",43,random_walk,continuous_baseline,0.0
15.5,"(3.624021057090443, -4.396593260598878)","(3.624021057090443, -4.396593260598878)","(0.522640406019322, -0.18182084145509736)","(0.522640406019322, -0.18182084145509736)",-0.3347929477954221,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.142909483643487, -0.31422242578686)",43,random_walk,continuous_baseline,0.0
16.0,"(4.263097496666157, -4.648566591625499)","(4.263097496666157, -4.648566591625499)","(1.2781528791514285, -0.5039466620532417)","(1.2781528791514285, -0.5039466620532417)",-0.37556329803638566,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.5299903701954638, -0.6113219355859565)",43,random_walk,continuous_baseline,0.0
16.5,"(3.978739336956266, -5.221077622993221)","(3.978739336956266, -5.221077622993221)","(-0.5687163194197827, -1.1450220627354444)","(-0.5687163194197827, -1.1450220627354444)",-2.0317891466966063,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.1843393856101865, -1.3587138629628455)",43,random_walk,continuous_baseline,0.0
17.0,"(3.37678459952198, -5.6340275616739826)","(3.37678459952198, -5.6340275616739826)","(-1.2039094748685721, -0.8258998773615229)","(-1.2039094748685721, -0.8258998773615229)",-2.5403144344065844,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.4156405266848355, -0.7195258155702158)",43,random_walk,continuous_baseline,0.0
17.5,"(2.8770883689141393, -5.687518075904057)","(2.8770883689141393, -5.687518075904057)","(-0.999392461215681, -0.10698102846014895)","(-0.999392461215681, -0.10698102846014895)",-3.0349526774239117,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.9312201233313839, 0.13265858784030904)",43,random_walk,continuous_baseline,0.0
18.0,"(2.833673662111869, -5.730867041000924)","(2.833673662111869, -5.730867041000924)","(-0.08682941360454044, -0.08669793019373502)","(-0.08682941360454044, -0.08669793019373502)",-2.3569522000884615,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.21735826893250643, -0.07993689743826371)",43,random_walk,continuous_baseline,0.0
18.5,"(2.5610448580428438, -6.444536966981272)","(2.5610448580428438, -6.444536966981272)","(-0.5452576081380505, -1.427339851960696)","(-0.5452576081380505, -1.427339851960696)",-1.9356982435705472,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.7016554817961445, -1.8838550895457584)",43,random_walk,continuous_baseline,0.0
19.0,"(2.715278742925906, -6.677602917711355)","(2.715278742925906, -6.677602917711355)","(0.3084677697661249, -0.4661319014601661)","(0.3084677697661249, -0.4661319014601661)",-0.9861978619676968,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.5930428957341833, -0.14572925129332281)",43,random_walk,continuous_baseline,0.0
19.5,"(2.0396408188422592, -6.5161553653584)","(2.0396408188422592, -6.5161553653584)","(-1.3512758481672935, 0.32289510470591015)","(-1.3512758481672935, 0.32289510470591015)",2.907035303999531,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.9045237208117665, 0.5859041067612689)",43,random_walk,continuous_baseline,0.0
20.0,"(1.356824266488073, -6.985839171950123)","(1.356824266488073, -6.985839171950123)","(-1.3656331047083725, -0.9393676131834457)","(-1.3656331047083725, -0.9393676131834457)",-2.539059288863689,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3704188568887323, -1.3601218524798977)",43,random_walk,continuous_baseline,0.0
20.5,"(1.8614535414640363, -6.777032011384161)","(1.8614535414640363, -6.777032011384161)","(1.0092585499519267, 0.4176143211319234)","(1.0092585499519267, 0.4176143211319234)",0.3923317635944985,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.91854533596806, 0.9267769238745514)",43,random_walk,continuous_baseline,0.0
21.0,"(1.8651245027726897, -7.464760685706882)","(1.8651245027726897, -7.464760685706882)","(0.007341922617307012, -1.375457348645441)","(0.007341922617307012, -1.375457348645441)",-1.5654585728495232,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.3266630379994866, -1.9733457545086366)",43,random_walk,continuous_baseline,0.0
21.5,"(1.6737202467077512, -7.564390025556084)","(1.6737202467077512, -7.564390025556084)","(-0.38280851212987704, -0.19925867969840472)","(-0.38280851212987704, -0.19925867969840472)",-2.661665787593772,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.5128586570456051, 0.19280754328394067)",43,random_walk,continuous_baseline,0.0
22.0,"(1.7772086543896883, -7.796049668660289)","(1.7772086543896883, -7.796049668660289)","(0.20697681536387436, -0.4633192862084101)","(0.20697681536387436, -0.4633192862084101)",-1.150668315910356,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.40357192452845814, -0.551339488378412)",43,random_walk,continuous_baseline,0.0
22.5,"(1.5969616696193663, -7.8570367363240665)","(1.5969616696193663, -7.8570367363240665)","(-0.36049396954064405, -0.12197413532755597)","(-0.36049396954064405, -0.12197413532755597)",-2.815331423748659,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.5496508978421502, -0.008192418367271248)",43,random_walk,continuous_baseline,0.0
23.0,"(1.4618899764761237, -7.942933243859994)","(1.4618899764761237, -7.942933243859994)","(-0.27014338628648515, -0.1717930150718555)","(-0.27014338628648515, -0.1717930150718555)",-2.5751702158454437,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.24002652520176548, -0.18839930831995533)",43,random_walk,continuous_baseline,0.0
23.5,"(1.9019918741967028, -7.836737471285)","(1.9019918741967028, -7.836737471285)","(0.880203795441158, 0.21239154514998956)","(0.880203795441158, 0.21239154514998956)",0.23677206507789,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.263652856017039, 0.3404530652239379)",43,random_walk,continuous_baseline,0.0
24.0,"(1.4911184090360972, -7.691739971960161)","(1.4911184090360972, -7.691739971960161)","(-0.8217469303212113, 0.28999499864967676)","(-0.8217469303212113, 0.28999499864967676)",2.802336106409065,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3890638389086676, 0.3158628164829058)",43,random_walk,continuous_baseline,0.0
24.5,"(1.5548427396742803, -7.84787506692157)","(1.5548427396742803, -7.84787506692157)","(0.12744866127636634, -0.3122701899228165)","(0.12744866127636634, -0.3122701899228165)",-1.183296016304299,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.4438471918088922, -0.5130252527803143)",43,random_walk,continuous_baseline,0.0
25.0,"(1.119848081211652, -7.945178463185509)","(1.119848081211652, -7.945178463185509)","(-0.8699893169252566, -0.19460679252787896)","(-0.8699893169252566, -0.19460679252787896)",-2.921526660950479,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.2024686429924643, -0.15538566006289978)",43,random_walk,continuous_baseline,0.0
