time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.5,"(0.5710829649163423, 0.4861730629954316)","(0.5710829649163423, 0.4861730629954316)","(1.1421659298326845, 0.9723461259908632)","(1.1421659298326845, 0.9723461259908632)",0.7052585869303207,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.8105636850712332, 1.5413649970251249)",44,random_walk,continuous_baseline,0.0
1.0,"(1.3259843968776204, 1.033787851343446)","(1.3259843968776204, 1.033787851343446)","(1.5098028639225562, 1.0952295766960287)","(1.5098028639225562, 1.0952295766960287)",0.6275783929725403,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.6323485086191805, 1.1361907269310838)",44,random_walk,continuous_baseline,0.0
1.5,"(2.038393539725015, 1.7075856659971895)","(2.038393539725015, 1.7075856659971895)","(1.4248182856947897, 1.347595629307487)","(1.4248182856947897, 1.347595629307487)",0.75755142146664,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.7043568173719446, 1.7473505499726465)",44,random_walk,continuous_baseline,0.0
2.0,"(1.7975810829554117, 2.103846062065574)","(1.7975810829554117, 2.103846062065574)","(-0.48162491353920645, 0.7925207921367692)","(-0.48162491353920645, 0.7925207921367692)",2.1168676044577523,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.1171059799505385, 0.6074958464131965)",44,random_walk,continuous_baseline,0.0
2.5,"(1.5943590823829674, 2.4048594429239216)","(1.5943590823829674, 2.4048594429239216)","(-0.40644400114488854, 0.6020267617166959)","(-0.40644400114488854, 0.6020267617166959)",2.1646326423251865,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.3813836970134492, 0.5385287515766715)",44,random_walk,continuous_baseline,0.0
3.0,"(0.8129313095375287, 2.489689247999472)","(0.8129313095375287, 2.489689247999472)","(-1.5628555456908775, 0.16965961015110076)","(-1.5628555456908775, 0.16965961015110076)",3.0334586548219766,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.9483260605395407, 0.025537226295902382)",44,random_walk,continuous_baseline,0.0
3.5,"(0.5007090754139819, 2.70690070054272)","(0.5007090754139819, 2.70690070054272)","(-0.6244444682470935, 0.43442290508649634)","(-0.6244444682470935, 0.43442290508649634)",2.5337617865826654,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.31164077576583216, 0.5226773367316282)",44,random_walk,continuous_baseline,0.0
4.0,"(0.8198977261583538, 2.3028306824396267)","(0.8198977261583538, 2.3028306824396267)","(0.6383773014887436, -0.8081400362061864)","(0.6383773014887436, -0.8081400362061864)",-0.9022233903462339,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.0593178914006893, -1.2223276833037473)",44,random_walk,continuous_baseline,0.0
4.5,"(0.39209324746626495, 2.324345713950028)","(0.39209324746626495, 2.324345713950028)","(-0.8556089573841776, 0.043030063020802256)","(-0.8556089573841776, 0.043030063020802256)",3.0913432498813185,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.3536043770084847, 0.32675342942979846)",44,random_walk,continuous_baseline,0.0
5.0,"(-0.1423352643738286, 2.7166795808242186)","(-0.1423352643738286, 2.7166795808242186)","(-1.068857023680187, 0.7846677337483808)","(-1.068857023680187, 0.7846677337483808)",2.5083334130430224,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.1399397124455235, 1.0318802906575737)",44,random_walk,continuous_baseline,0.0
5.5,"(-0.5240108002822434, 2.6132446341016515)","(-0.5240108002822434, 2.6132446341016515)","(-0.7633510718168296, -0.20686989344513443)","(-0.7633510718168296, -0.20686989344513443)",-2.8769468612642775,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.6615157545290438, -0.5373824358429728)",44,random_walk,continuous_baseline,0.0
