time,position,measured_position,velocity,measured_velocity,heading,observed,hidden_state,control_input,seed,controller,world_mode,orientation
0.1,"(0.022210512177616073, -0.13034417401024512)","(0.022210512177616073, -0.13034417401024512)","(0.2221051217761607, -1.3034417401024512)","(0.2221051217761607, -1.3034417401024512)",-1.4020184377031466,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.2961401623682143, -1.7379223201366014)",42,random_walk,continuous_baseline,0.0
0.2,"(-0.048818971049606655, -0.2591787335977367)","(-0.048818971049606655, -0.2591787335977367)","(-0.7102948322722273, -1.2883455958749157)","(-0.7102948322722273, -1.2883455958749157)",-2.0746548718994644,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.0210948169550234, -1.2833135477990707)",42,random_walk,continuous_baseline,0.0
0.30000000000000004,"(-0.1563893685346599, -0.17124737083566005)","(-0.1563893685346599, -0.17124737083566005)","(-1.0757039748505326, 0.8793136276207661)","(-1.0757039748505326, 0.8793136276207661)",2.4563131383465104,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.2817469912693777, 1.7145518042818528)",42,random_walk,continuous_baseline,0.0
0.4,"(-0.16503286683865215, -0.13401306443362235)","(-0.16503286683865215, -0.13401306443362235)","(-0.08643498303992248, 0.372343064020377)","(-0.08643498303992248, 0.372343064020377)",1.7988943688340147,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.24332134756361423, 0.20335287615358055)",42,random_walk,continuous_baseline,0.0
0.5,"(-0.287092924271153, -0.1953771143345081)","(-0.287092924271153, -0.1953771143345081)","(-1.2206005743250086, -0.6136404990088576)","(-1.2206005743250086, -0.6136404990088576)",-2.6757582166567615,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.5986557714200376, -0.9423016866852691)",42,random_walk,continuous_baseline,0.0
0.6,"(-0.43918064892006753, -0.2985820904839903)","(-0.43918064892006753, -0.2985820904839903)","(-1.5208772464891451, -1.032049761494822)","(-1.5208772464891451, -1.032049761494822)",-2.545381844859807,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-1.8951575659487316, -1.3696828435693393)",42,random_walk,continuous_baseline,0.0
0.7,"(-0.5374893056543056, -0.32157489783982207)","(-0.5374893056543056, -0.32157489783982207)","(-0.9830865673423813, -0.22992807355831746)","(-0.9830865673423813, -0.22992807355831746)",-2.9118386900559083,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.8038230076267934, 0.037445822420517416)",42,random_walk,continuous_baseline,0.0
0.7999999999999999,"(-0.5279005168998665, -0.2452125026793492)","(-0.5279005168998665, -0.2452125026793492)","(0.09588788754439112, 0.7636239516047287)","(0.09588788754439112, 0.7636239516047287)",1.445880620571853,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(0.45554603917331526, 1.0948079599924108)",42,random_walk,continuous_baseline,0.0
0.8999999999999999,"(-0.561700474581996, -0.3470268097477025)","(-0.561700474581996, -0.3470268097477025)","(-0.3379995768212951, -1.018143070683533)","(-0.3379995768212951, -1.018143070683533)",-1.8913252378156915,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(-0.4826287316098572, -1.6120654114462871)",42,random_walk,continuous_baseline,0.0
0.9999999999999999,"(-0.4788116684444974, -0.45421734394009045)","(-0.4788116684444974, -0.45421734394009045)","(0.8288880613749859, -1.0719053419238793)","(0.8288880613749859, -1.0719053419238793)",-0.9125587573165809,True,"{'position': (0.0, 0.0), 'velocity': (0.0, 0.0), 'heading': 0.0}","(1.217850607440413, -1.0898260990039947)",42,random_walk,continuous_baseline,0.0
