condition,detector_overlap,bin_index,screen_position,probability,hit_count
two_slit_which_path,0.0,67,-13.06532663,0.9439442338983279,128
two_slit_which_path,0.0,68,-12.66331658,0.9471912017033667,121
two_slit_which_path,0.0,69,-12.26130653,0.9503452036659061,120
two_slit_which_path,0.0,70,-11.85929648,0.9534054470646189,125
two_slit_which_path,0.0,71,-11.45728643,0.9563711620372437,102
two_slit_which_path,0.0,72,-11.05527638,0.9592416018413066,108
two_slit_which_path,0.0,73,-10.65326633,0.9620160431071508,101
two_slit_which_path,0.0,74,-10.25125628,0.9646937860831895,105
two_slit_which_path,0.0,75,-9.84924623,0.9672741548732695,110
two_slit_which_path,0.0,76,-9.44723618,0.9697564976660642,103
two_slit_which_path,0.0,77,-9.04522613,0.972140186956398,127
two_slit_which_path,0.0,78,-8.64321608,0.9744246197584165,125
two_slit_which_path,0.0,79,-8.24120603,0.9766092178105215,126
two_slit_which_path,0.0,80,-7.83919598,0.9786934277719814,111
two_slit_which_path,0.0,81,-7.43718593,0.9806767214111529,103
two_slit_which_path,0.0,82,-7.03517588,0.9825585957852228,117
two_slit_which_path,0.0,83,-6.63316583,0.9843385734114134,118
two_slit_which_path,0.0,84,-6.23115578,0.9860162024295762,110
two_slit_which_path,0.0,85,-5.82914573,0.9875910567561081,118
two_slit_which_path,0.0,86,-5.42713568,0.9890627362291359,121
two_slit_which_path,0.0,87,-5.02512563,0.9904308667449069,100
two_slit_which_path,0.0,88,-4.62311558,0.9916951003853296,110
two_slit_which_path,0.0,89,-4.22110553,0.992855115536621,116
two_slit_which_path,0.0,90,-3.81909548,0.9939106169990054,120
two_slit_which_path,0.0,91,-3.41708543,0.9948613360874277,106
two_slit_which_path,0.0,92,-3.01507538,0.995707030723237,137
two_slit_which_path,0.0,93,-2.61306533,0.9964474855168064,117
two_slit_which_path,0.0,94,-2.21105528,0.9970825118410562,102
two_slit_which_path,0.0,95,-1.80904523,0.9976119478958487,137
two_slit_which_path,0.0,96,-1.40703518,0.9980356587632337,104
two_slit_which_path,0.0,97,-1.00502513,0.9983535364535179,114
two_slit_which_path,0.0,98,-0.60301508,0.9985654999421439,133
two_slit_which_path,0.0,99,-0.20100503,0.998671495197361,108
two_slit_which_path,0.0,100,0.20100503,0.998671495197361,131
two_slit_which_path,0.0,101,0.60301508,0.9985654999421439,103
two_slit_which_path,0.0,102,1.00502513,0.9983535364535179,98
two_slit_which_path,0.0,103,1.40703518,0.9980356587632337,113
two_slit_which_path,0.0,104,1.80904523,0.9976119478958487,112
two_slit_which_path,0.0,105,2.21105528,0.9970825118410562,120
two_slit_which_path,0.0,106,2.61306533,0.9964474855168064,136
two_slit_which_path,0.0,107,3.01507538,0.995707030723237,119
two_slit_which_path,0.0,108,3.41708543,0.9948613360874277,127
two_slit_which_path,0.0,109,3.81909548,0.9939106169990054,116
two_slit_which_path,0.0,110,4.22110553,0.992855115536621,107
two_slit_which_path,0.0,111,4.62311558,0.9916951003853296,129
two_slit_which_path,0.0,112,5.02512563,0.9904308667449069,132
two_slit_which_path,0.0,113,5.42713568,0.9890627362291359,108
two_slit_which_path,0.0,114,5.82914573,0.9875910567561081,120
two_slit_which_path,0.0,115,6.23115578,0.9860162024295762,116
two_slit_which_path,0.0,116,6.63316583,0.9843385734114134,113
two_slit_which_path,0.0,117,7.03517588,0.9825585957852228,120
two_slit_which_path,0.0,118,7.43718593,0.9806767214111529,120
two_slit_which_path,0.0,119,7.83919598,0.9786934277719814,126
two_slit_which_path,0.0,120,8.24120603,0.9766092178105215,107
two_slit_which_path,0.0,121,8.64321608,0.9744246197584165,119
two_slit_which_path,0.0,122,9.04522613,0.972140186956398,108
two_slit_which_path,0.0,123,9.44723618,0.9697564976660642,108
two_slit_which_path,0.0,124,9.84924623,0.9672741548732695,131
two_slit_which_path,0.0,125,10.25125628,0.9646937860831895,121
two_slit_which_path,0.0,126,10.65326633,0.9620160431071508,113
two_slit_which_path,0.0,127,11.05527638,0.9592416018413066,134
two_slit_which_path,0.0,128,11.45728643,0.9563711620372437,96
two_slit_which_path,0.0,129,11.85929648,0.9534054470646189,100
two_slit_which_path,0.0,130,12.26130653,0.9503452036659061,114
two_slit_which_path,0.0,131,12.66331658,0.9471912017033667,112
two_slit_which_path,0.0,132,13.06532663,0.9439442338983279,117
two_slit_which_path,0.0,133,13.46733668,0.9406051155628812,122
two_slit_which_path,0.0,134,13.86934673,0.9371746843241058,118
two_slit_which_path,0.0,135,14.27135678,0.9336537998409202,115
two_slit_which_path,0.0,136,14.67336683,0.9300433435136822,92
two_slit_which_path,0.0,137,15.07537688,0.9263442181866424,103
two_slit_which_path,0.0,138,15.47738693,0.9225573478433753,115
two_slit_which_path,0.0,139,15.87939698,0.9186836772953045,108
two_slit_which_path,0.0,140,16.28140704,0.9147241717638939,116
two_slit_which_path,0.0,141,16.68341709,0.9106798169518426,105
two_slit_which_path,0.0,142,17.08542714,0.906551618120647,103
two_slit_which_path,0.0,143,17.48743719,0.9023406001446206,122
two_slit_which_path,0.0,144,17.88944724,0.8980478070693523,117
two_slit_which_path,0.0,145,18.29145729,0.8936743017614628,97
two_slit_which_path,0.0,146,18.69346734,0.8892211655523636,124
two_slit_which_path,0.0,147,19.09547739,0.8846894978761641,110
two_slit_which_path,0.0,148,19.49748744,0.8800804159018619,86
two_slit_which_path,0.0,149,19.89949749,0.8753950541599623,100
two_slit_which_path,0.0,150,20.30150754,0.8706345641636777,102
two_slit_which_path,0.0,151,20.70351759,0.8658001140248462,122
two_slit_which_path,0.0,152,21.10552764,0.8608928880647277,112
two_slit_which_path,0.0,153,21.50753769,0.8559140864198229,97
two_slit_which_path,0.0,154,21.90954774,0.8508649246428732,126
two_slit_which_path,0.0,155,22.31155779,0.8457466332991941,98
two_slit_which_path,0.0,156,22.71356784,0.8405604575585008,108
two_slit_which_path,0.0,157,23.11557789,0.8353076567823832,111
two_slit_which_path,0.0,158,23.51758794,0.8299895041075919,98
two_slit_which_path,0.0,159,23.91959799,0.8246072860252984,101
two_slit_which_path,0.0,160,24.32160804,0.8191623019564858,100
two_slit_which_path,0.0,161,24.72361809,0.8136558638236451,91
two_slit_which_path,0.0,162,25.12562814,0.8080892956189321,99
two_slit_which_path,0.0,163,25.52763819,0.8024639329689616,94
two_slit_which_path,0.0,164,25.92964824,0.7967811226963972,96
two_slit_which_path,0.0,165,26.33165829,0.7910422223785163,104
two_slit_which_path,0.0,166,26.73366834,0.7852485999029103,97
two_slit_which_path,0.0,167,27.13567839,0.7794016330205003,93
two_slit_which_path,0.0,168,27.53768844,0.7735027088960321,77
two_slit_which_path,0.0,169,27.93969849,0.7675532236562298,86
two_slit_which_path,0.0,170,28.34170854,0.7615545819357766,93
two_slit_which_path,0.0,171,28.74371859,0.7555081964212995,73
two_slit_which_path,0.0,172,29.14572864,0.7494154873935345,77
two_slit_which_path,0.0,173,29.54773869,0.7432778822678371,86
two_slit_which_path,0.0,174,29.94974874,0.7370968151332316,92
two_slit_which_path,0.0,175,30.35175879,0.730873726290155,72
two_slit_which_path,0.0,176,30.75376884,0.7246100617870879,72
two_slit_which_path,0.0,177,31.15577889,0.7183072729562361,87
two_slit_which_path,0.0,178,31.55778894,0.7119668159484515,80
two_slit_which_path,0.0,179,31.95979899,0.7055901512675553,96
two_slit_which_path,0.0,180,32.36180905,0.6991787431443481,84
two_slit_which_path,0.0,181,32.7638191,0.6927340597090879,76
two_slit_which_path,0.0,182,33.16582915,0.6862575715681447,84
two_slit_which_path,0.0,183,33.5678392,0.6797507519748383,79
two_slit_which_path,0.0,184,33.96984925,0.6732150762043951,80
two_slit_which_path,0.0,185,34.3718593,0.6666520210884235,95
two_slit_which_path,0.0,186,34.77386935,0.6600630645500336,75
two_slit_which_path,0.0,187,35.1758794,0.6534496851397625,71
two_slit_which_path,0.0,188,35.57788945,0.6468133615724909,86
two_slit_which_path,0.0,189,35.9798995,0.6401555722655154,75
two_slit_which_path,0.0,190,36.38190955,0.6334777948779522,78
two_slit_which_path,0.0,191,36.7839196,0.6267815058516419,82
two_slit_which_path,0.0,192,37.18592965,0.6200681799537251,79
two_slit_which_path,0.0,193,37.5879397,0.6133392898210608,70
two_slit_which_path,0.0,194,37.98994975,0.6065963055066523,72
two_slit_which_path,0.0,195,38.3919598,0.5998406940282488,58
two_slit_which_path,0.0,196,38.79396985,0.5930739189192876,76
two_slit_which_path,0.0,197,39.1959799,0.5862974397823464,79
two_slit_which_path,0.0,198,39.59798995,0.5795127118452587,71
two_slit_which_path,0.0,199,40.0,0.5727211855200671,60
eraser_plus,0.5,0,-40.0,0.16528585369785295,23
eraser_plus,0.5,1,-39.59798995,0.11934731070980023,8
eraser_plus,0.5,2,-39.1959799,0.08002050919243778,7
eraser_plus,0.5,3,-38.79396985,0.04799624531153249,5
eraser_plus,0.5,4,-38.3919598,0.023899171096738253,0
eraser_plus,0.5,5,-37.98994975,0.008279212314218779,0
eraser_plus,0.5,6,-37.5879397,0.001603680470388252,0
eraser_plus,0.5,7,-37.18592965,0.004250186191049539,0
eraser_plus,0.5,8,-36.7839196,0.016500453532744506,0
eraser_plus,0.5,9,-36.38190955,0.03853512574055397,1
eraser_plus,0.5,10,-35.9798995,0.07042964265895378,4
eraser_plus,0.5,11,-35.57788945,0.11215125853703253,8
eraser_plus,0.5,12,-35.1758794,0.1635572564700421,14
eraser_plus,0.5,13,-34.77386935,0.2243944023243078,11
eraser_plus,0.5,14,-34.3718593,0.2942996668537565,27
eraser_plus,0.5,15,-33.96984925,0.3728022299971806,27
eraser_plus,0.5,16,-33.5678392,0.45932676621864976,44
eraser_plus,0.5,17,-33.16582915,0.5531979944001032,47
eraser_plus,0.5,18,-32.7638191,0.6536464604009646,40
eraser_plus,0.5,19,-32.36180905,0.7598155051537842,60
eraser_plus,0.5,20,-31.95979899,0.870769359068842,59
eraser_plus,0.5,21,-31.55778894,0.9855022695419426,84
eraser_plus,0.5,22,-31.15577889,1.1029486132139437,87
eraser_plus,0.5,23,-30.75376884,1.2219938348045543,101
eraser_plus,0.5,24,-30.35175879,1.3414861391289907,88
eraser_plus,0.5,25,-29.94974874,1.4602487948425917,131
eraser_plus,0.5,26,-29.54773869,1.5770929183771498,114
eraser_plus,0.5,27,-29.14572864,1.6908305961766983,133
eraser_plus,0.5,28,-28.74371859,1.800288197294159,162
eraser_plus,0.5,29,-28.34170854,1.9043197240641883,152
eraser_plus,0.5,30,-27.93969849,2.001820045996617,152
eraser_plus,0.5,31,-27.53768844,2.091737861292757,182
eraser_plus,0.5,32,-27.13567839,2.1730882315055404,201
eraser_plus,0.5,33,-26.73366834,2.244964537853195,198
eraser_plus,0.5,34,-26.33165829,2.3065497125408676,194
eraser_plus,0.5,35,-25.92964824,2.357126605108891,198
eraser_plus,0.5,36,-25.52763819,2.3960873522500705,221
eraser_plus,0.5,37,-25.12562814,2.4229416296396113,207
eraser_plus,0.5,38,-24.72361809,2.4373236759964527,221
eraser_plus,0.5,39,-24.32160804,2.438997992719515,193
eraser_plus,0.5,40,-23.91959799,2.4278636368736253,197
eraser_plus,0.5,41,-23.51758794,2.4039570408765747,229
eraser_plus,0.5,42,-23.11557789,2.3674533087844902,178
eraser_plus,0.5,43,-22.71356784,2.3186659563970506,197
eraser_plus,0.5,44,-22.31155779,2.2580450803054237,152
eraser_plus,0.5,45,-21.90954774,2.1861739592733573,173
eraser_plus,0.5,46,-21.50753769,2.1037641097583166,161
eraser_plus,0.5,47,-21.10552764,2.011648835723905,135
eraser_plus,0.5,48,-20.70351759,1.910775330944581,164
eraser_plus,0.5,49,-20.30150754,1.8021954095382995,129
eraser_plus,0.5,50,-19.89949749,1.6870549572658518,146
eraser_plus,0.5,51,-19.49748744,1.5665822119977424,119
eraser_plus,0.5,52,-19.09547739,1.4420749964713326,120
eraser_plus,0.5,53,-18.69346734,1.3148870398547536,94
eraser_plus,0.5,54,-18.29145729,1.1864135365275752,89
eraser_plus,0.5,55,-17.88944724,1.058076100725372,88
eraser_plus,0.5,56,-17.48743719,0.9313072841393627,87
eraser_plus,0.5,57,-17.08542714,0.8075348300974515,53
eraser_plus,0.5,58,-16.68341709,0.6881658424853949,66
eraser_plus,0.5,59,-16.28140704,0.5745710500267645,56
eraser_plus,0.5,60,-15.87939698,0.4680693443321511,41
eraser_plus,0.5,61,-15.47738693,0.36991278640878533,29
eraser_plus,0.5,62,-15.07537688,0.2812722175283904,23
eraser_plus,0.5,63,-14.67336683,0.20322369678739166,21
eraser_plus,0.5,64,-14.27135678,0.13673588619999666,19
eraser_plus,0.5,65,-13.86934673,0.08265855074325665,5
eraser_plus,0.5,66,-13.46733668,0.04171230985835508,1
eraser_plus,0.5,67,-13.06532663,0.014479766059197357,1
eraser_plus,0.5,68,-12.66331658,0.0013981211352055354,0
eraser_plus,0.5,69,-12.26130653,0.002753373874917648,0
eraser_plus,0.5,70,-11.85929648,0.018676175470494254,1
eraser_plus,0.5,71,-11.45728643,0.04913939999616247,3
eraser_plus,0.5,72,-11.05527638,0.0939574678048403,5
eraser_plus,0.5,73,-10.65326633,0.15278743958610008,12
eraser_plus,0.5,74,-10.25125628,0.22513187841253132,23
eraser_plus,0.5,75,-9.84924623,0.31034345661270163,33
eraser_plus,0.5,76,-9.44723618,0.40763126399147287,39
eraser_plus,0.5,77,-9.04522613,0.5160687540157544,42
eraser_plus,0.5,78,-8.64321608,0.634603245335091,55
eraser_plus,0.5,79,-8.24120603,0.7620668776442361,65
eraser_plus,0.5,80,-7.83919598,0.8971889036416039,90
eraser_plus,0.5,81,-7.43718593,1.038609182903338,86
eraser_plus,0.5,82,-7.03517588,1.1848927290725046,90
eraser_plus,0.5,83,-6.63316583,1.3345451490339508,102
eraser_plus,0.5,84,-6.23115578,1.4860288018650674,106
eraser_plus,0.5,85,-5.82914573,1.6377794964567216,123
eraser_plus,0.5,86,-5.42713568,1.7882235398990338,140
eraser_plus,0.5,87,-5.02512563,1.9357949441106015,160
eraser_plus,0.5,88,-4.62311558,2.078952595818113,186
eraser_plus,0.5,89,-4.22110553,2.2161971949002774,184
eraser_plus,0.5,90,-3.81909548,2.346087768302015,181
eraser_plus,0.5,91,-3.41708543,2.4672575711813196,200
eraser_plus,0.5,92,-3.01507538,2.5784291936235477,204
eraser_plus,0.5,93,-2.61306533,2.6784287000713403,213
eraser_plus,0.5,94,-2.21105528,2.7661986394717335,222
eraser_plus,0.5,95,-1.80904523,2.840809776909597,217
eraser_plus,0.5,96,-1.40703518,2.9014714120293545,252
eraser_plus,0.5,97,-1.00502513,2.9475401656745173,239
eraser_plus,0.5,98,-0.60301508,2.9785271337069767,235
eraser_plus,0.5,99,-0.20100503,2.9941033256983545,246
eraser_plus,0.5,100,0.20100503,2.9941033256983545,240
eraser_plus,0.5,101,0.60301508,2.9785271337069767,217
eraser_plus,0.5,102,1.00502513,2.9475401656745173,245
eraser_plus,0.5,103,1.40703518,2.9014714120293545,252
eraser_plus,0.5,104,1.80904523,2.840809776909597,238
eraser_plus,0.5,105,2.21105528,2.7661986394717335,236
eraser_plus,0.5,106,2.61306533,2.6784287000713403,222
eraser_plus,0.5,107,3.01507538,2.5784291936235477,206
eraser_plus,0.5,108,3.41708543,2.4672575711813196,200
eraser_plus,0.5,109,3.81909548,2.346087768302015,207
eraser_plus,0.5,110,4.22110553,2.2161971949002774,189
eraser_plus,0.5,111,4.62311558,2.078952595818113,159
eraser_plus,0.5,112,5.02512563,1.9357949441106015,152
eraser_plus,0.5,113,5.42713568,1.7882235398990338,155
eraser_plus,0.5,114,5.82914573,1.6377794964567216,145
eraser_plus,0.5,115,6.23115578,1.4860288018650674,119
eraser_plus,0.5,116,6.63316583,1.3345451490339508,128
eraser_plus,0.5,117,7.03517588,1.1848927290725046,82
eraser_plus,0.5,118,7.43718593,1.038609182903338,84
eraser_plus,0.5,119,7.83919598,0.8971889036416039,58
eraser_plus,0.5,120,8.24120603,0.7620668776442361,73
eraser_plus,0.5,121,8.64321608,0.634603245335091,50
eraser_plus,0.5,122,9.04522613,0.5160687540157544,35
eraser_plus,0.5,123,9.44723618,0.40763126399147287,40
eraser_plus,0.5,124,9.84924623,0.31034345661270163,25
eraser_plus,0.5,125,10.25125628,0.22513187841253132,17
eraser_plus,0.5,126,10.65326633,0.15278743958610008,14
eraser_plus,0.5,127,11.05527638,0.0939574678048403,5
eraser_plus,0.5,128,11.45728643,0.04913939999616247,6
eraser_plus,0.5,129,11.85929648,0.018676175470494254,4
eraser_plus,0.5,130,12.26130653,0.002753373874917648,1
eraser_plus,0.5,131,12.66331658,0.0013981211352055354,0
eraser_plus,0.5,132,13.06532663,0.014479766059197357,0
eraser_plus,0.5,133,13.46733668,0.04171230985835508,2
eraser_plus,0.5,134,13.86934673,0.08265855074325665,11
eraser_plus,0.5,135,14.27135678,0.13673588619999666,15
eraser_plus,0.5,136,14.67336683,0.20322369678739166,10
eraser_plus,0.5,137,15.07537688,0.2812722175283904,17
eraser_plus,0.5,138,15.47738693,0.36991278640878533,29
eraser_plus,0.5,139,15.87939698,0.4680693443321511,51
eraser_plus,0.5,140,16.28140704,0.5745710500267645,60
eraser_plus,0.5,141,16.68341709,0.6881658424853949,67
eraser_plus,0.5,142,17.08542714,0.8075348300974515,72
eraser_plus,0.5,143,17.48743719,0.9313072841393627,65
eraser_plus,0.5,144,17.88944724,1.058076100725372,76
eraser_plus,0.5,145,18.29145729,1.1864135365275752,86
eraser_plus,0.5,146,18.69346734,1.3148870398547536,110
eraser_plus,0.5,147,19.09547739,1.4420749964713326,120
eraser_plus,0.5,148,19.49748744,1.5665822119977424,133
eraser_plus,0.5,149,19.89949749,1.6870549572658518,141
eraser_plus,0.5,150,20.30150754,1.8021954095382995,151
eraser_plus,0.5,151,20.70351759,1.910775330944581,173
eraser_plus,0.5,152,21.10552764,2.011648835723905,168
eraser_plus,0.5,153,21.50753769,2.1037641097583166,174
eraser_plus,0.5,154,21.90954774,2.1861739592733573,164
eraser_plus,0.5,155,22.31155779,2.2580450803054237,207
eraser_plus,0.5,156,22.71356784,2.3186659563970506,197
eraser_plus,0.5,157,23.11557789,2.3674533087844902,213
eraser_plus,0.5,158,23.51758794,2.4039570408765747,203
eraser_plus,0.5,159,23.91959799,2.4278636368736253,221
eraser_plus,0.5,160,24.32160804,2.438997992719515,202
eraser_plus,0.5,161,24.72361809,2.4373236759964527,182
eraser_plus,0.5,162,25.12562814,2.4229416296396113,218
eraser_plus,0.5,163,25.52763819,2.3960873522500705,203
eraser_plus,0.5,164,25.92964824,2.357126605108891,173
eraser_plus,0.5,165,26.33165829,2.3065497125408676,172
eraser_plus,0.5,166,26.73366834,2.244964537853195,175
eraser_plus,0.5,167,27.13567839,2.1730882315055404,157
eraser_plus,0.5,168,27.53768844,2.091737861292757,175
eraser_plus,0.5,169,27.93969849,2.001820045996617,168
eraser_plus,0.5,170,28.34170854,1.9043197240641883,153
eraser_plus,0.5,171,28.74371859,1.800288197294159,145
eraser_plus,0.5,172,29.14572864,1.6908305961766983,149
eraser_plus,0.5,173,29.54773869,1.5770929183771498,126
eraser_plus,0.5,174,29.94974874,1.4602487948425917,130
eraser_plus,0.5,175,30.35175879,1.3414861391289907,108
eraser_plus,0.5,176,30.75376884,1.2219938348045543,112
eraser_plus,0.5,177,31.15577889,1.1029486132139437,94
eraser_plus,0.5,178,31.55778894,0.9855022695419426,76
eraser_plus,0.5,179,31.95979899,0.870769359068842,70
eraser_plus,0.5,180,32.36180905,0.7598155051537842,53
eraser_plus,0.5,181,32.7638191,0.6536464604009646,58
eraser_plus,0.5,182,33.16582915,0.5531979944001032,55
eraser_plus,0.5,183,33.5678392,0.45932676621864976,34
eraser_plus,0.5,184,33.96984925,0.3728022299971806,36
eraser_plus,0.5,185,34.3718593,0.2942996668537565,23
eraser_plus,0.5,186,34.77386935,0.2243944023243078,21
eraser_plus,0.5,187,35.1758794,0.1635572564700421,11
eraser_plus,0.5,188,35.57788945,0.11215125853703253,11
eraser_plus,0.5,189,35.9798995,0.07042964265895378,5
eraser_plus,0.5,190,36.38190955,0.03853512574055397,4
eraser_plus,0.5,191,36.7839196,0.016500453532744506,2
eraser_plus,0.5,192,37.18592965,0.004250186191049539,0
eraser_plus,0.5,193,37.5879397,0.001603680470388252,0
eraser_plus,0.5,194,37.98994975,0.008279212314218779,0
eraser_plus,0.5,195,38.3919598,0.023899171096738253,0
eraser_plus,0.5,196,38.79396985,0.04799624531153249,4
eraser_plus,0.5,197,39.1959799,0.08002050919243778,5
eraser_plus,0.5,198,39.59798995,0.11934731070980023,10
eraser_plus,0.5,199,40.0,0.16528585369785295,9
eraser_minus,0.5,0,-40.0,0.5176259009541161,114
eraser_minus,0.5,1,-39.59798995,0.539730274941992,126
eraser_minus,0.5,2,-39.1959799,0.5596239367182005,105
eraser_minus,0.5,3,-38.79396985,0.5770751704821101,130
eraser_minus,0.5,4,-38.3919598,0.5918743036626694,134
eraser_minus,0.5,5,-37.98994975,0.6038365680685795,122
eraser_minus,0.5,6,-37.5879397,0.6128047296642648,150
eraser_minus,0.5,7,-37.18592965,0.6186514512233753,126
eraser_minus,0.5,8,-36.7839196,0.6212813546740606,137
eraser_minus,0.5,9,-36.38190955,0.6206327529644342,156
eraser_minus,0.5,10,-35.9798995,0.6166790247125309,137
eraser_minus,0.5,11,-35.57788945,0.6094296087268132,123
eraser_minus,0.5,12,-35.1758794,0.5989305996497486,139
eraser_minus,0.5,13,-34.77386935,0.5852649304419311,156
eraser_minus,0.5,14,-34.3718593,0.5685521321371715,153
eraser_minus,0.5,15,-33.96984925,0.5489476662053349,126
eraser_minus,0.5,16,-33.5678392,0.5266418299019551,135
eraser_minus,0.5,17,-33.16582915,0.5018582401014438,106
eraser_minus,0.5,18,-32.7638191,0.47485190624209966,119
eraser_minus,0.5,19,-32.36180905,0.44590690809308664,100
eraser_minus,0.5,20,-31.95979899,0.41533369824460814,107
eraser_minus,0.5,21,-31.55778894,0.3834660594344706,97
eraser_minus,0.5,22,-31.15577889,0.35065773521825483,84
eraser_minus,0.5,23,-30.75376884,0.31727878351890304,77
eraser_minus,0.5,24,-30.35175879,0.2837116799138246,75
eraser_minus,0.5,25,-29.94974874,0.25034721685236744,67
eraser_minus,0.5,26,-29.54773869,0.21758024280878718,58
eraser_minus,0.5,27,-29.14572864,0.18580528866796836,40
eraser_minus,0.5,28,-28.74371859,0.15541213065658008,36
eraser_minus,0.5,29,-28.34170854,0.12678134058104726,22
eraser_minus,0.5,30,-27.93969849,0.10027987499069067,16
eraser_minus,0.5,31,-27.53768844,0.07625675513178001,28
eraser_minus,0.5,32,-27.13567839,0.05503888918532008,15
eraser_minus,0.5,33,-26.73366834,0.03692708728517865,9
eraser_minus,0.5,34,-26.33165829,0.022192318198227066,3
eraser_minus,0.5,35,-25.92964824,0.01107225432676693,1
eraser_minus,0.5,36,-25.52763819,0.003768148885604872,3
eraser_minus,0.5,37,-25.12562814,0.0004420857390616698,0
eraser_minus,0.5,38,-24.72361809,0.0012146384914940797,0
eraser_minus,0.5,39,-24.32160804,0.006162971049980761,1
eraser_minus,0.5,40,-23.91959799,0.015319407067423161,4
eraser_minus,0.5,41,-23.51758794,0.02867049048206705,3
eraser_minus,0.5,42,-23.11557789,0.04615655385421963,9
eraser_minus,0.5,43,-22.71356784,0.06767180542615059,12
eraser_minus,0.5,44,-22.31155779,0.09306493986405298,21
eraser_minus,0.5,45,-21.90954774,0.12214027155175397,30
eraser_minus,0.5,46,-21.50753769,0.1546593831670507,30
eraser_minus,0.5,47,-21.10552764,0.19034327615675936,44
eraser_minus,0.5,48,-20.70351759,0.2288750037099859,47
eraser_minus,0.5,49,-20.30150754,0.2699027609842444,71
eraser_minus,0.5,50,-19.89949749,0.3130434017380117,92
eraser_minus,0.5,51,-19.49748744,0.35788634523594787,88
eraser_minus,0.5,52,-19.09547739,0.4039978323857199,100
eraser_minus,0.5,53,-18.69346734,0.45092548560077905,101
eraser_minus,0.5,54,-18.29145729,0.4982031229189374,103
eraser_minus,0.5,55,-17.88944724,0.5453557734942285,123
eraser_minus,0.5,56,-17.48743719,0.591904838764833,113
eraser_minus,0.5,57,-17.08542714,0.6373733414214964,139
eraser_minus,0.5,58,-16.68341709,0.6812912027900443,151
eraser_minus,0.5,59,-16.28140704,0.7232004884216391,139
eraser_minus,0.5,60,-15.87939698,0.7626605625179209,161
eraser_minus,0.5,61,-15.47738693,0.7992530857071135,179
eraser_minus,0.5,62,-15.07537688,0.8325868123438455,193
eraser_minus,0.5,63,-14.67336683,0.8623021112512184,180
eraser_minus,0.5,64,-14.27135678,0.888075171107588,193
eraser_minus,0.5,65,-13.86934673,0.9096218340763534,216
eraser_minus,0.5,66,-13.46733668,0.9267010122767629,218
eraser_minus,0.5,67,-13.06532663,0.9391176452119288,237
eraser_minus,0.5,68,-12.66331658,0.9467251613249648,245
eraser_minus,0.5,69,-12.26130653,0.9494274123742671,196
eraser_minus,0.5,70,-11.85929648,0.9471800552411207,198
eraser_minus,0.5,71,-11.45728643,0.9399913620385227,196
eraser_minus,0.5,72,-11.05527638,0.9279224459063597,220
eraser_minus,0.5,73,-10.65326633,0.911086896578451,230
eraser_minus,0.5,74,-10.25125628,0.8896498266123456,190
eraser_minus,0.5,75,-9.84924623,0.8638263360023691,194
eraser_minus,0.5,76,-9.44723618,0.8338794096689065,184
eraser_minus,0.5,77,-9.04522613,0.8001172689511465,183
eraser_minus,0.5,78,-8.64321608,0.7628902046467196,161
eraser_minus,0.5,79,-8.24120603,0.7225869252624428,157
eraser_minus,0.5,80,-7.83919598,0.6796304598914468,157
eraser_minus,0.5,81,-7.43718593,0.6344736604433734,135
eraser_minus,0.5,82,-7.03517588,0.5875943527610545,155
eraser_minus,0.5,83,-6.63316583,0.5394901904000966,126
eraser_minus,0.5,84,-6.23115578,0.49067326847455384,89
eraser_minus,0.5,85,-5.82914573,0.4416645579372009,114
eraser_minus,0.5,86,-5.42713568,0.392988222929458,98
eraser_minus,0.5,87,-5.02512563,0.3451658853747063,60
eraser_minus,0.5,88,-4.62311558,0.29871090177929194,71
eraser_minus,0.5,89,-4.22110553,0.25412271723652863,64
eraser_minus,0.5,90,-3.81909548,0.21188136089833362,58
eraser_minus,0.5,91,-3.41708543,0.1724421456936544,34
eraser_minus,0.5,92,-3.01507538,0.1362306328487211,24
eraser_minus,0.5,93,-2.61306533,0.10363791882635971,26
eraser_minus,0.5,94,-2.21105528,0.07501629868381152,11
eraser_minus,0.5,95,-1.80904523,0.050675355592649685,11
eraser_minus,0.5,96,-1.40703518,0.03087852142011553,10
eraser_minus,0.5,97,-1.00502513,0.0158401478953452,3
eraser_minus,0.5,98,-0.60301508,0.0057231220398182535,1
eraser_minus,0.5,99,-0.20100503,0.0006370532979094174,0
eraser_minus,0.5,100,0.20100503,0.0006370532979094174,1
eraser_minus,0.5,101,0.60301508,0.0057231220398182535,2
eraser_minus,0.5,102,1.00502513,0.0158401478953452,4
eraser_minus,0.5,103,1.40703518,0.03087852142011553,10
eraser_minus,0.5,104,1.80904523,0.050675355592649685,10
eraser_minus,0.5,105,2.21105528,0.07501629868381152,15
eraser_minus,0.5,106,2.61306533,0.10363791882635971,29
eraser_minus,0.5,107,3.01507538,0.1362306328487211,38
eraser_minus,0.5,108,3.41708543,0.1724421456936544,34
eraser_minus,0.5,109,3.81909548,0.21188136089833362,49
eraser_minus,0.5,110,4.22110553,0.25412271723652863,43
eraser_minus,0.5,111,4.62311558,0.29871090177929194,64
eraser_minus,0.5,112,5.02512563,0.3451658853747063,57
eraser_minus,0.5,113,5.42713568,0.392988222929458,95
eraser_minus,0.5,114,5.82914573,0.4416645579372009,94
eraser_minus,0.5,115,6.23115578,0.49067326847455384,116
eraser_minus,0.5,116,6.63316583,0.5394901904000966,139
